id,version,description,title,timezone,steps,details,duration,updated_at,points,created_at,calories,distance_miles,duration_millis,account_id,occurred_at,activity_type,apple_workout_uuid,apple_device_name,apple_source_name,workout_entry_id,photo_url,google_place_id,activity_count,activity_metric_amount,activity_type_id
630319539,v2,,Soltinhuuuu,America/Sao_Paulo,,"{""id"":121112379,""updated_at"":""2026-05-15T13:22:48"",""created_at"":""2026-05-14T01:25:36"",""workout_id"":630319539,""location_latitude"":null,""location_longitude"":null}",40,2026-05-14T01:25:36.706932Z,,2026-05-14T01:25:36.706932Z,442,,2400000,7538297,2026-05-14T01:24:54.000000Z,,,,,281045290,https://cdn.gymrats.app/053cfe9b-280c-4d20-9f17-e559645d5054.jpg,,1,,
630426013,v2,,Musculação Tradicional,America/Sao_Paulo,,"{""id"":121218851,""updated_at"":""2026-05-14T02:59:43"",""created_at"":""2026-05-14T02:59:43"",""workout_id"":630426013,""location_latitude"":null,""location_longitude"":null}",102,2026-05-14T02:59:43.401658Z,,2026-05-14T02:59:43.401658Z,486,,6159460,7541260,2026-05-13T20:54:57.000000Z,,,,,281092679,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,,1,,
630499237,v2,,Todo dia tem isso,America/Sao_Paulo,,"{""id"":121292075,""updated_at"":""2026-05-15T00:30:41"",""created_at"":""2026-05-14T09:30:59"",""workout_id"":630499237,""location_latitude"":null,""location_longitude"":null}",,2026-05-14T09:30:59.216996Z,,2026-05-14T09:30:59.216996Z,,,,535190,2026-05-14T09:29:52.049584Z,,,,,281125486,https://cdn.gymrats.app/94a09b97-dad9-406d-ae4b-143aee9d6f02.jpg,,0,,
630511198,v2,,Tirinhos,-03:00,9564,"{""id"":121304035,""updated_at"":""2026-05-15T00:30:54"",""created_at"":""2026-05-14T09:43:38"",""workout_id"":630511198,""location_latitude"":null,""location_longitude"":null}",59,2026-05-14T10:00:31.894694Z,,2026-05-14T09:43:38.491224Z,756,"10,04",3574000,255289,2026-05-14T08:39:01.000000Z,,,,,281130855,https://cdn.gymrats.app/4377889e-6e64-442c-a74a-0cf97331c7b6.jpg,,1,,
630511633,v2,,Sem lago hj 🥲🥲,America/Sao_Paulo,,"{""id"":121304470,""updated_at"":""2026-05-15T00:30:07"",""created_at"":""2026-05-14T09:44:08"",""workout_id"":630511633,""location_latitude"":null,""location_longitude"":null}",,2026-05-14T09:44:08.000761Z,,2026-05-14T09:44:08.000761Z,,,,1586631,2026-05-14T09:43:57.000000Z,,,,,281131052,https://cdn.gymrats.app/a6734885-cb1a-4dde-afdd-c4750e68ffc0.jpg,,0,,
630638545,v2,"Remo + Superiores. 

1. Hoje é meu dia 2 treinando com a porcaria dessa gripe que o Guilherme me passou
2. Eu contei 35 minutos no remo, não sei pq esse carai contabilizou a menos ",Row Bootcamp,America/Indiana/Indianapolis,,"{""id"":121431381,""updated_at"":""2026-05-15T00:29:47"",""created_at"":""2026-05-14T11:18:17"",""workout_id"":630638545,""location_latitude"":""39.76552734613338"",""location_longitude"":""-86.15767113991107""}",30,2026-05-14T11:18:17.059232Z,,2026-05-14T11:18:17.059232Z,193,"2,34",1804000,1798219,2026-05-14T10:18:18.000000Z,,,,,281187295,https://cdn.gymrats.app/1dc40ae8-b2e8-4dbc-bb3d-3464a625509b.jpg,,1,,
630705590,v2,,Bracin ,-03:00,18,"{""id"":121498426,""updated_at"":""2026-05-15T00:29:02"",""created_at"":""2026-05-14T12:13:17"",""workout_id"":630705590,""location_latitude"":null,""location_longitude"":null}",62,2026-05-14T12:13:17.413728Z,,2026-05-14T12:13:17.413728Z,227,,3723000,2241048,2026-05-14T10:38:28.000000Z,,,,,281217069,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,,1,,
631037377,v2,,Até domingo!,Africa/Cairo,,"{""id"":121830213,""updated_at"":""2026-05-15T00:28:09"",""created_at"":""2026-05-14T18:32:48"",""workout_id"":631037377,""location_latitude"":null,""location_longitude"":null}",55,2026-05-14T18:32:48.193622Z,,2026-05-14T18:32:48.193622Z,257,,3310205,5912814,2026-05-14T15:23:50.000000Z,,,,,281365766,https://cdn.gymrats.app/3fc11711-f4df-4ec6-ba70-b224772c2158.jpg,,1,,
631220394,v2,,Muscula ,America/Fortaleza,,"{""id"":122013230,""updated_at"":""2026-05-15T00:28:52"",""created_at"":""2026-05-14T21:15:39"",""workout_id"":631220394,""location_latitude"":null,""location_longitude"":null}",48,2026-05-14T21:15:39.063567Z,,2026-05-14T21:15:39.063567Z,,,2880000,401109,2026-05-14T20:25:03.000000Z,,,,,281448156,https://cdn.gymrats.app/7e9ab2ac-4188-41ad-bd25-dd61e50cf28b.jpg,,1,,
631471624,v2,,Surra de push press,America/Sao_Paulo,,"{""id"":122264458,""updated_at"":""2026-05-15T00:28:33"",""created_at"":""2026-05-14T23:11:54"",""workout_id"":631471624,""location_latitude"":null,""location_longitude"":null}",60,2026-05-14T23:11:54.738895Z,,2026-05-14T23:11:54.738895Z,,,3600000,7538297,2026-05-14T23:10:32.000000Z,,,,,281560054,https://cdn.gymrats.app/2a0ea763-39a2-4beb-823c-72a867f2901d.jpg,,1,,
631553247,v2,,🤓🤓💪🏼,America/Fortaleza,,"{""id"":122346078,""updated_at"":""2026-05-15T00:28:27"",""created_at"":""2026-05-14T23:47:23"",""workout_id"":631553247,""location_latitude"":null,""location_longitude"":null}",,2026-05-14T23:47:22.941275Z,,2026-05-14T23:47:22.941275Z,,,,3875036,2026-05-14T23:45:11.000000Z,,,,,281596331,https://cdn.gymrats.app/9ed2d6b2-b4de-4343-b044-a402efa95098.jpg,,0,,
631639837,v2,,Musculação Tradicional,America/Sao_Paulo,,"{""id"":122432657,""updated_at"":""2026-05-15T23:19:04"",""created_at"":""2026-05-15T00:26:45"",""workout_id"":631639837,""location_latitude"":null,""location_longitude"":null}",89,2026-05-15T00:27:22.560833Z,,2026-05-15T00:26:44.970966Z,644,,5361123,7541260,2026-05-14T21:22:46.000000Z,,,,,281634712,https://cdn.gymrats.app/4ab32f30-1f6e-4e7a-ba71-3ef1160ab942.jpg,,1,,
631803915,v2,,Bike +abs,-04:00,,"{""id"":122596731,""updated_at"":""2026-05-15T23:20:29"",""created_at"":""2026-05-15T02:18:55"",""workout_id"":631803915,""location_latitude"":null,""location_longitude"":null}",33,2026-05-15T02:18:55.689158Z,,2026-05-15T02:18:55.689158Z,235,,2017000,1798391,2026-05-15T01:41:01.000000Z,,,,,281707694,https://cdn.gymrats.app/6dd0de0d-b7ac-4fdf-9511-934a096144e1.jpg,,1,,
631894390,v2,,Parece a lagoa da Parangaba,America/Sao_Paulo,,"{""id"":122687200,""updated_at"":""2026-05-15T23:20:17"",""created_at"":""2026-05-15T09:17:14"",""workout_id"":631894390,""location_latitude"":null,""location_longitude"":null}",,2026-05-15T09:17:14.726185Z,,2026-05-15T09:17:14.726185Z,,,,535190,2026-05-15T09:16:33.548200Z,,,,,281748388,https://cdn.gymrats.app/2ee696d8-50d2-43d6-b645-5a051ebf22e2.jpg,,0,,
632044609,v2,,30min ✅,America/Fortaleza,,"{""id"":122837422,""updated_at"":""2026-05-15T23:20:02"",""created_at"":""2026-05-15T11:27:38"",""workout_id"":632044609,""location_latitude"":null,""location_longitude"":null}",,2026-05-15T11:27:38.526673Z,,2026-05-15T11:27:38.526673Z,,,,401109,2026-05-15T11:27:09.000000Z,,,,,281815270,https://cdn.gymrats.app/ae416416-3823-4ac4-a3ea-491f304c9c3e.jpg,,1,,
632049787,v2,,Cuida time!,America/Fortaleza,,"{""id"":122842597,""updated_at"":""2026-05-15T23:19:37"",""created_at"":""2026-05-15T11:31:49"",""workout_id"":632049787,""location_latitude"":""-3.741920599945168"",""location_longitude"":""-38.48726036321694""}",82,2026-05-15T11:31:49.864821Z,,2026-05-15T11:31:49.864821Z,483,,4920000,7644605,2026-05-15T11:30:11.000000Z,,,,,281817564,https://cdn.gymrats.app/f4ada8cc-576c-4abf-aaec-1ffbe594ed8b.jpg,,1,,
632105539,v2,Inferiores + abs,Musculação,America/Indiana/Indianapolis,,"{""id"":122898349,""updated_at"":""2026-05-15T23:19:22"",""created_at"":""2026-05-15T12:21:44"",""workout_id"":632105539,""location_latitude"":null,""location_longitude"":null}",40,2026-05-15T12:21:44.760816Z,,2026-05-15T12:21:44.760816Z,271,,2410000,1798219,2026-05-15T11:33:40.000000Z,,,,,281842322,https://cdn.gymrats.app/ae8e7647-1846-4877-9034-c85e02e4b439.jpg,,1,,
632785831,v2,,hidratem-se!!,America/Sao_Paulo,,"{""id"":123578632,""updated_at"":""2026-05-16T00:06:43"",""created_at"":""2026-05-15T23:16:48"",""workout_id"":632785831,""location_latitude"":null,""location_longitude"":null}",83,2026-05-15T23:18:00.437926Z,,2026-05-15T23:16:48.719484Z,414,,5027195,7541260,2026-05-15T21:16:34.000000Z,,,,,282145687,https://cdn.gymrats.app/be8a0818-1981-4862-9bec-09b6f3b918c6.jpg,,1,,
632802116,v2,,Full body + isometria,-04:00,312,"{""id"":123594921,""updated_at"":""2026-05-16T03:28:50"",""created_at"":""2026-05-15T23:26:40"",""workout_id"":632802116,""location_latitude"":null,""location_longitude"":null}",31,2026-05-15T23:26:39.900421Z,,2026-05-15T23:26:39.900421Z,157,,1876000,1798391,2026-05-15T21:26:13.000000Z,,,,,282152935,https://cdn.gymrats.app/b32f63ad-0b67-43f7-92c9-8d55439a39b7.jpg,,1,,
632825833,v2,,✅✅,America/Fortaleza,,"{""id"":123618631,""updated_at"":""2026-05-16T00:18:08"",""created_at"":""2026-05-15T23:41:37"",""workout_id"":632825833,""location_latitude"":null,""location_longitude"":null}",,2026-05-15T23:41:37.117547Z,,2026-05-15T23:41:37.117547Z,,,,3875036,2026-05-15T23:41:19.000000Z,,,,,282163482,https://cdn.gymrats.app/2f6ef196-eab9-4332-a1be-b90ddb302409.jpg,,0,,
632935001,v2,,Toes to bar significa pé na barra,America/Sao_Paulo,,"{""id"":123727799,""updated_at"":""2026-05-16T14:18:09"",""created_at"":""2026-05-16T01:01:29"",""workout_id"":632935001,""location_latitude"":null,""location_longitude"":null}",60,2026-05-16T01:01:29.411701Z,,2026-05-16T01:01:29.411701Z,,,3600000,7538297,2026-05-16T01:00:40.000000Z,,,,,282212076,https://cdn.gymrats.app/b8fed12a-3d3e-437d-ac2b-b864a35919ef.jpg,,1,,
633067926,v2,,14 pra soltar- sao as aguas de malho fechando o verao,-03:00,12736,"{""id"":123860717,""updated_at"":""2026-05-16T13:59:15"",""created_at"":""2026-05-16T09:57:38"",""workout_id"":633067926,""location_latitude"":null,""location_longitude"":null}",74,2026-05-16T09:59:21.327717Z,,2026-05-16T09:57:38.422832Z,1068,14,4446000,255289,2026-05-16T08:40:56.000000Z,,,,,282271638,https://cdn.gymrats.app/afc30a4c-adc3-4236-ad92-84385c1a509e.jpg,,1,,
633099675,v2,Tentando superar o término do Vini com a Virginia,Bike,-04:00,,"{""id"":123892466,""updated_at"":""2026-05-16T14:19:56"",""created_at"":""2026-05-16T11:06:43"",""workout_id"":633099675,""location_latitude"":null,""location_longitude"":null}",31,2026-05-16T11:06:43.271299Z,,2026-05-16T11:06:43.271299Z,174,9,1902000,1798391,2026-05-16T10:27:34.000000Z,,,,,282285846,https://cdn.gymrats.app/66a667a8-3308-431c-bc38-df89dc734597.jpg,,1,,
633121092,v2,,Abs e panturrilha 😅,America/Fortaleza,,"{""id"":123913883,""updated_at"":""2026-05-16T13:54:57"",""created_at"":""2026-05-16T11:36:29"",""workout_id"":633121092,""location_latitude"":null,""location_longitude"":null}",,2026-05-16T11:36:29.196675Z,,2026-05-16T11:36:29.196675Z,,,,3875036,2026-05-16T11:35:30.000000Z,,,,,282295466,https://cdn.gymrats.app/57538ed4-435d-4dbd-993d-c4783568418f.jpg,,0,,
633141126,v2,,Weight machine,-03:00,,"{""id"":123933917,""updated_at"":""2026-05-16T14:20:11"",""created_at"":""2026-05-16T12:00:02"",""workout_id"":633141126,""location_latitude"":null,""location_longitude"":null}",66,2026-05-16T12:00:32.514014Z,,2026-05-16T12:00:02.611540Z,424,,3965000,1987925,2026-05-16T10:52:27.362000Z,,,,,282304435,https://cdn.gymrats.app/d5dcd595-e88c-4974-a132-06f99fc07f25.jpg,,1,,
633148643,v2,,Feito! ,America/Fortaleza,,"{""id"":123941434,""updated_at"":""2026-05-16T14:21:59"",""created_at"":""2026-05-16T12:07:05"",""workout_id"":633148643,""location_latitude"":null,""location_longitude"":null}",46,2026-05-16T12:07:05.644702Z,,2026-05-16T12:07:05.644702Z,,,2760000,401109,2026-05-16T12:06:43.000000Z,,,,,282307771,https://cdn.gymrats.app/00692b77-0d1c-4c08-8029-62b8d0943a95.jpg,,1,,
633155329,v2,,"Dobradinha pro gym ratos (nao vai contar nao, besta)",-03:00,,"{""id"":123948119,""updated_at"":""2026-05-16T14:00:13"",""created_at"":""2026-05-16T12:13:19"",""workout_id"":633155329,""location_latitude"":null,""location_longitude"":null}",62,2026-05-16T12:15:11.523980Z,,2026-05-16T12:13:19.309565Z,446,,3759000,255289,2026-05-16T10:52:20.000000Z,,,,,282310765,https://cdn.gymrats.app/257fa55f-0649-4d41-9f22-2c380a40f494.jpg,,1,,
633210327,v2,Circuito de força full body com HIIT no meio ,Sabaduuuu,America/Indiana/Indianapolis,,"{""id"":124003118,""updated_at"":""2026-05-16T14:21:06"",""created_at"":""2026-05-16T12:59:34"",""workout_id"":633210327,""location_latitude"":null,""location_longitude"":null}",42,2026-05-16T12:59:34.359640Z,,2026-05-16T12:59:34.359640Z,281,,2550000,1798219,2026-05-16T12:06:06.000000Z,,,,,282335106,https://cdn.gymrats.app/55be118a-7310-475b-963f-8e6875eabe60.jpg,,1,,
633281101,v2,,Antes tarde que nuncaaaa ,America/Fortaleza,,"{""id"":124073892,""updated_at"":""2026-05-16T15:26:19"",""created_at"":""2026-05-16T13:49:36"",""workout_id"":633281101,""location_latitude"":null,""location_longitude"":null}",60,2026-05-16T13:49:36.106552Z,,2026-05-16T13:49:36.106552Z,,,3600000,7581547,2026-05-16T13:49:00.000000Z,,,,,282366325,https://cdn.gymrats.app/f4ab3c28-e444-4b3a-8c99-1c15478e366a.jpg,,1,,
633325711,v2,,Asterix e Obelix ,America/Sao_Paulo,,"{""id"":124118502,""updated_at"":""2026-05-16T15:33:50"",""created_at"":""2026-05-16T14:16:53"",""workout_id"":633325711,""location_latitude"":null,""location_longitude"":null}",,2026-05-16T14:16:53.564113Z,,2026-05-16T14:16:53.564113Z,,,,535190,2026-05-16T14:16:41.606032Z,,,,,282385811,https://cdn.gymrats.app/b0765783-5884-429c-a15b-de92ee4b1ebb.jpg,,0,,
633412648,v2,,🫶🏻,America/Sao_Paulo,,"{""id"":124205438,""updated_at"":""2026-05-16T15:34:22"",""created_at"":""2026-05-16T15:09:19"",""workout_id"":633412648,""location_latitude"":null,""location_longitude"":null}",,2026-05-16T15:09:19.173655Z,,2026-05-16T15:09:19.173655Z,,,,1586631,2026-05-16T15:08:56.000000Z,,,,,282423773,https://cdn.gymrats.app/d666f5c6-9021-4256-ade9-74a4e8350c0f.jpg,,0,,
633442709,v2,,"Podia ser vcs, mas ninguem colabora",America/Sao_Paulo,,"{""id"":124235499,""updated_at"":""2026-05-16T15:35:15"",""created_at"":""2026-05-16T15:28:24"",""workout_id"":633442709,""location_latitude"":null,""location_longitude"":null}",60,2026-05-16T15:28:24.011902Z,,2026-05-16T15:28:24.011902Z,,,3600000,7538297,2026-05-16T15:27:48.000000Z,,,,,282436923,https://cdn.gymrats.app/c660f075-b243-4c96-b5b7-d27ea231d365.jpg,,1,,
633526007,v2,,Perninha ,America/Sao_Paulo,,"{""id"":124318797,""updated_at"":""2026-05-16T16:30:11"",""created_at"":""2026-05-16T16:30:11"",""workout_id"":633526007,""location_latitude"":null,""location_longitude"":null}",,2026-05-16T16:30:11.977836Z,,2026-05-16T16:30:11.977836Z,230,,,2241048,2026-05-16T16:29:56.000000Z,,,,,282473375,https://cdn.gymrats.app/b4f30c1c-d719-4f0b-a3e7-7282922ba9ec.jpg,,1,,
633687600,v2,😬,Fui doutrinado,America/Fortaleza,,"{""id"":124480389,""updated_at"":""2026-05-16T22:13:14"",""created_at"":""2026-05-16T19:31:26"",""workout_id"":633687600,""location_latitude"":null,""location_longitude"":null}",59,2026-05-16T19:31:26.931349Z,,2026-05-16T19:31:26.931349Z,527,,3553000,7644605,2026-05-16T19:30:25.000000Z,,,,,282544523,https://cdn.gymrats.app/09d94426-6d7e-45d1-a8cb-41e883b48525.jpg,,1,,
633766422,v2,,Caminhada a la marquinhos 😂,-03:00,,"{""id"":124559210,""updated_at"":""2026-05-16T21:01:18"",""created_at"":""2026-05-16T21:01:18"",""workout_id"":633766422,""location_latitude"":null,""location_longitude"":null}",22,2026-05-16T21:03:10.747997Z,,2026-05-16T21:01:18.317285Z,118,"1,07",1350000,1987925,2026-05-16T20:32:23.779000Z,,,,,282579546,https://cdn.gymrats.app/482a8505-1c92-4b20-8a1b-cefa9237c848.jpg,,1,,
633876325,v2,,O minimo 🏃‍♂️‍➡️,America/Sao_Paulo,,"{""id"":124669113,""updated_at"":""2026-05-16T23:32:46"",""created_at"":""2026-05-16T23:32:46"",""workout_id"":633876325,""location_latitude"":null,""location_longitude"":null}",38,2026-05-16T23:34:30.259947Z,,2026-05-16T23:32:46.866058Z,267,"3,55",2323087,7541260,2026-05-16T22:11:51.000000Z,,,,,282628470,https://cdn.gymrats.app/6443b7b7-7dba-4c8b-83cd-2dceb3fc5445.jpg,,1,,
633989696,v2,,Ratos de ginástica,-03:00,5758,"{""id"":124782479,""updated_at"":""2026-05-17T17:21:45"",""created_at"":""2026-05-17T09:46:49"",""workout_id"":633989696,""location_latitude"":null,""location_longitude"":null}",34,2026-05-17T10:06:13.205606Z,,2026-05-17T09:46:49.018307Z,406,"5,12",2054000,255289,2026-05-17T08:48:52.000000Z,,,,,282679711,https://cdn.gymrats.app/7e58cdfd-e963-40b8-9b55-da7d61370705.jpg,,1,,
633992318,v2,,Walking,-03:00,,"{""id"":124785101,""updated_at"":""2026-05-17T17:21:17"",""created_at"":""2026-05-17T10:00:51"",""workout_id"":633992318,""location_latitude"":null,""location_longitude"":null}",31,2026-05-17T10:07:53.977965Z,,2026-05-17T10:00:51.766252Z,149,"2,13",1895000,1987925,2026-05-17T08:46:20.041000Z,,,,,282680884,https://cdn.gymrats.app/c1c348af-65fd-4624-ba59-1cc47bbdc863.jpg,,1,,
633992482,v2,,Caminhadinha ,-03:00,3228,"{""id"":124785265,""updated_at"":""2026-05-17T17:21:27"",""created_at"":""2026-05-17T10:01:40"",""workout_id"":633992482,""location_latitude"":null,""location_longitude"":null}",31,2026-05-17T10:06:38.194980Z,,2026-05-17T10:01:40.742645Z,129,,1892000,401109,2026-05-17T08:48:12.000000Z,,,,,282680955,https://cdn.gymrats.app/3d9b8c01-7885-4047-b435-55a3695cf23d.jpg,,1,,
633992952,v2,🔥🥾,Quem quer faz!,-03:00,5718,"{""id"":124785735,""updated_at"":""2026-05-17T17:22:19"",""created_at"":""2026-05-17T10:03:41"",""workout_id"":633992952,""location_latitude"":null,""location_longitude"":null}",33,2026-05-17T10:06:13.701588Z,,2026-05-17T10:03:41.554879Z,394,"5,2",2029000,7644605,2026-05-17T08:49:16.000000Z,,,,,282681165,https://cdn.gymrats.app/56b5d2d5-2d2e-4d67-9207-6b759a38256a.jpg,,1,,
634402295,v2,,Só o pó,Etc/GMT+4,,"{""id"":125195076,""updated_at"":""2026-05-17T22:11:21"",""created_at"":""2026-05-17T18:32:40"",""workout_id"":634402295,""location_latitude"":null,""location_longitude"":null}",60,2026-05-17T18:32:40.310347Z,,2026-05-17T18:32:40.310347Z,546,"24,65",3600000,1798219,2026-05-17T17:28:37.000000Z,,,,,282861606,https://cdn.gymrats.app/4e3c2f92-5c2d-474e-9444-e19cc7c51736.jpg,,1,,
634504054,v2,,Tênis,-03:00,4174,"{""id"":125296834,""updated_at"":""2026-05-17T22:13:10"",""created_at"":""2026-05-17T21:30:05"",""workout_id"":634504054,""location_latitude"":null,""location_longitude"":null}",67,2026-05-17T21:30:05.376925Z,,2026-05-17T21:30:05.376925Z,686,"0,49",4071000,7644605,2026-05-17T20:10:21.000000Z,,,,,282906858,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/cooldown.png?alt=media&token=712c7642-1fa3-4da9-9adc-530b2718393a,,1,,
634533930,v2,,domingo 💪,America/Sao_Paulo,,"{""id"":125326710,""updated_at"":""2026-05-18T02:15:32"",""created_at"":""2026-05-17T22:11:05"",""workout_id"":634533930,""location_latitude"":null,""location_longitude"":null}",50,2026-05-17T22:12:34.407570Z,,2026-05-17T22:11:05.069910Z,225,,3014832,7541260,2026-05-17T21:09:25.000000Z,,,,,282920042,https://cdn.gymrats.app/609e3dbd-51e6-4ddf-93bd-98775b141256.jpg,,1,,
634577127,v2,,Weight machine,-03:00,,"{""id"":125369907,""updated_at"":""2026-05-17T23:16:04"",""created_at"":""2026-05-17T23:16:04"",""workout_id"":634577127,""location_latitude"":null,""location_longitude"":null}",66,2026-05-17T23:16:39.003700Z,,2026-05-17T23:16:04.009585Z,409,,4003000,1987925,2026-05-17T20:01:28.712000Z,,,,,282939116,https://cdn.gymrats.app/296b43da-9643-432b-be9c-5d49fe2ddb77.jpg,,1,,
634637541,v2,Pra fechar o fds e tirar o alcool,Bike,-04:00,,"{""id"":125430319,""updated_at"":""2026-05-18T02:16:00"",""created_at"":""2026-05-18T01:03:55"",""workout_id"":634637541,""location_latitude"":null,""location_longitude"":null}",45,2026-05-18T01:03:55.680230Z,,2026-05-18T01:03:55.680230Z,331,16,2705000,1798391,2026-05-18T00:16:03.000000Z,,,,,282966136,https://cdn.gymrats.app/31c615cb-9ef9-4e62-834a-3b2b747787ff.jpg,,1,,
634722253,v2,,Hoje ta demais,America/Sao_Paulo,,"{""id"":125515031,""updated_at"":""2026-05-18T09:05:52"",""created_at"":""2026-05-18T09:05:52"",""workout_id"":634722253,""location_latitude"":null,""location_longitude"":null}",,2026-05-18T09:05:52.473470Z,,2026-05-18T09:05:52.473470Z,,,,535190,2026-05-18T09:05:39.376459Z,,,,,283004228,https://cdn.gymrats.app/6726c398-c18c-4c80-995f-1f1ee6bd6caa.jpg,,0,,
634782473,v2,Adeus,Epicondilite atacou.,America/Fortaleza,,"{""id"":125575251,""updated_at"":""2026-05-18T10:06:05"",""created_at"":""2026-05-18T10:06:05"",""workout_id"":634782473,""location_latitude"":null,""location_longitude"":null}",51,2026-05-18T10:06:05.939196Z,,2026-05-18T10:06:05.939196Z,309,,3061776,5912814,2026-05-18T09:12:31.000000Z,,,,,283031035,https://cdn.gymrats.app/31996023-6d4c-4558-a222-40cbd84207ee.jpg,,1,,
634784313,v2,,🤓💪🏼,America/Fortaleza,,"{""id"":125577091,""updated_at"":""2026-05-18T10:07:21"",""created_at"":""2026-05-18T10:07:21"",""workout_id"":634784313,""location_latitude"":null,""location_longitude"":null}",,2026-05-18T10:07:21.284579Z,,2026-05-18T10:07:21.284579Z,,,,3875036,2026-05-18T10:06:54.000000Z,,,,,283031860,https://cdn.gymrats.app/a261a340-2602-48e7-b049-db69de73a893.jpg,,0,,
634966077,v2,,Costa+bic,-04:00,306,"{""id"":125758852,""updated_at"":""2026-05-18T12:43:46"",""created_at"":""2026-05-18T12:43:46"",""workout_id"":634966077,""location_latitude"":null,""location_longitude"":null}",44,2026-05-18T12:43:46.398701Z,,2026-05-18T12:43:46.398701Z,177,,2656000,1798391,2026-05-18T11:31:35.000000Z,,,,,283112581,https://cdn.gymrats.app/1be04277-46c9-4bd7-83eb-1931d2bd5329.jpg,,1,,
634968077,v2,,Peito/triceps ,America/Indiana/Indianapolis,,"{""id"":125760852,""updated_at"":""2026-05-18T12:46:05"",""created_at"":""2026-05-18T12:46:05"",""workout_id"":634968077,""location_latitude"":""39.15474013614761"",""location_longitude"":""-86.49301882646832""}",46,2026-05-18T12:46:05.238633Z,,2026-05-18T12:46:05.238633Z,136,,2786642,1798219,2026-05-18T11:30:55.000000Z,,,,,283113468,https://cdn.gymrats.app/7b219b78-d98e-4d85-a8d7-750c9079d121.jpg,,1,,
635724737,v2,,Cardio + bracim,America/Sao_Paulo,,"{""id"":126517505,""updated_at"":""2026-05-18T23:07:01"",""created_at"":""2026-05-18T23:07:01"",""workout_id"":635724737,""location_latitude"":null,""location_longitude"":null}",,2026-05-18T23:07:01.433069Z,,2026-05-18T23:07:01.433069Z,256,,,2241048,2026-05-18T23:06:41.000000Z,,,,,283452092,https://cdn.gymrats.app/c28ffbd3-a081-4d2e-89f6-6881df6742de.jpg,,1,,
636031150,v2,,Quase esqueço mas teve,America/Sao_Paulo,,"{""id"":126823914,""updated_at"":""2026-05-19T01:06:16"",""created_at"":""2026-05-19T01:06:16"",""workout_id"":636031150,""location_latitude"":null,""location_longitude"":null}",60,2026-05-19T01:06:16.210076Z,,2026-05-19T01:06:16.210076Z,,,3600000,7538297,2026-05-19T01:05:48.000000Z,,,,,283587963,https://cdn.gymrats.app/bf2054ae-b88a-43d4-a9cf-406a6f53ad01.jpg,,1,,
